Date,Load
2007-10-31,972537.0
2007-11-01,731896.0
2007-11-02,835263.0
2007-11-03,799203.0
2007-11-04,720503.0
2007-11-05,959138.0
2007-11-06,1006939.0
2007-11-07,1005515.0
2007-11-08,1005777.0
2007-11-09,1006027.0
2007-11-10,860296.0
2007-11-11,747988.0
2007-11-12,974942.0
2007-11-13,1020327.0
2007-11-14,1031239.0
2007-11-15,1034594.0
2007-11-16,998819.0
2007-11-17,876072.0
2007-11-18,775853.0
2007-11-19,1018670.0
2007-11-20,1058424.0
2007-11-21,1063054.0
2007-11-22,1062302.0
2007-11-23,1039903.0
2007-11-24,883497.0
2007-11-25,755688.0
2007-11-26,981902.0
2007-11-27,1025719.0
2007-11-28,1037102.0
2007-11-29,1037925.0
2007-11-30,1025282.0
2007-12-01,880289.0
2007-12-02,782002.0
2007-12-03,1006717.0
2007-12-04,1033450.0
2007-12-05,1036541.0
2007-12-06,1023022.0
2007-12-07,1019324.0
2007-12-08,803675.0
2007-12-09,771043.0
2007-12-10,1014104.0
2007-12-11,1043239.0
2007-12-12,1031591.0
2007-12-13,1035177.0
2007-12-14,1053850.0
2007-12-15,929465.0
2007-12-16,834619.0
2007-12-17,1062447.0
2007-12-18,1089778.0
2007-12-19,1080891.0
2007-12-20,1063772.0
2007-12-21,1017091.0
2007-12-22,872055.0
2007-12-23,788136.0
2007-12-24,776223.0
2007-12-25,678731.0
2007-12-26,686215.0
2007-12-27,828071.0
2007-12-28,839225.0
2007-12-29,790133.0
2007-12-30,733255.0
2007-12-31,751284.0
2008-01-01,669217.0
2008-01-02,873030.0
2008-01-03,923641.0
2008-01-04,930049.0
2008-01-05,832404.0
2008-01-06,743758.0
2008-01-07,977483.0
2008-01-08,1026271.0
2008-01-09,1032478.0
2008-01-10,1028205.0
2008-01-11,996041.0
2008-01-12,870506.0
2008-01-13,767602.0
2008-01-14,996625.0
2008-01-15,1038010.0
2008-01-16,1036943.0
2008-01-17,1036558.0
2008-01-18,1026134.0
2008-01-19,883995.0
2008-01-20,768584.0
2008-01-21,1005515.0
2008-01-22,1039952.0
2008-01-23,1033968.0
2008-01-24,1041058.0
2008-01-25,1036761.0
2008-01-26,882067.0
2008-01-27,765647.0
2008-01-28,993023.0
2008-01-29,1028879.0
2008-01-30,1035751.0
2008-01-31,1031034.0
2008-02-01,1031416.0
2008-02-02,880954.0
2008-02-03,765245.0
2008-02-04,1001980.0
2008-02-05,1010899.0
2008-02-06,1031413.0
2008-02-07,1015867.0
2008-02-08,1015696.0
2008-02-09,869168.0
2008-02-10,756715.0
2008-02-11,1002131.0
2008-02-12,1043479.0
2008-02-13,1042182.0
2008-02-14,1037372.0
2008-02-15,1030582.0
2008-02-16,882872.0
2008-02-17,780651.0
2008-02-18,1018318.0
2008-02-19,1047387.0
2008-02-20,1044127.0
2008-02-21,1039295.0
2008-02-22,1026601.0
2008-02-23,876757.0
2008-02-24,756724.0
2008-02-25,987275.0
2008-02-26,1021842.0
2008-02-27,1023818.0
2008-02-28,1020030.0
2008-02-29,1009904.0
2008-03-01,858127.0
2008-03-02,735543.0
2008-03-03,951423.0
2008-03-04,975002.0
2008-03-05,1018112.0
2008-03-06,1027730.0
2008-03-07,1029039.0
2008-03-08,878429.0
2008-03-09,752697.0
2008-03-10,987641.0
2008-03-11,1004141.0
2008-03-12,999294.0
2008-03-13,983194.0
2008-03-14,970478.0
2008-03-15,839684.0
2008-03-16,728088.0
2008-03-17,944968.0
2008-03-18,983049.0
2008-03-19,989264.0
2008-03-20,986430.0
2008-03-21,950458.0
2008-03-22,771268.0
2008-03-23,642065.0
2008-03-24,635803.0
2008-03-25,919496.0
2008-03-26,987289.0
2008-03-27,1002105.0
2008-03-28,989155.0
2008-03-29,832810.0
2008-03-30,718318.0
2008-03-31,937840.0
2008-04-01,964106.0
2008-04-02,965657.0
2008-04-03,963539.0
2008-04-04,964502.0
2008-04-05,821389.0
2008-04-06,709116.0
2008-04-07,922529.0
2008-04-08,980773.0
2008-04-09,973277.0
2008-04-10,977817.0
2008-04-11,973275.0
2008-04-12,817848.0
2008-04-13,702984.0
2008-04-14,925699.0
2008-04-15,960765.0
2008-04-16,951341.0
2008-04-17,967038.0
2008-04-18,963273.0
2008-04-19,812736.0
2008-04-20,700283.0
2008-04-21,927830.0
2008-04-22,955801.0
2008-04-23,947133.0
2008-04-24,935361.0
2008-04-25,695375.0
2008-04-26,726936.0
2008-04-27,676496.0
2008-04-28,889580.0
2008-04-29,931051.0
2008-04-30,912698.0
2008-05-01,644308.0
2008-05-02,775658.0
2008-05-03,745773.0
2008-05-04,669405.0
